free_text,hours,workload,sleep,stress,burnout_label
HR | Healthcare | Hybrid | 1,47.0,9.0,7.0,6.0,1
Project Manager | Retail | Onsite | 3,20.0,6.0,7.0,6.0,0
Marketing | IT | Onsite | 4,27.0,8.0,6.0,6.0,1
Designer | Education | Hybrid | 2,54.0,7.0,3.0,3.0,0
Project Manager | Healthcare | Hybrid | 3,23.0,6.0,3.0,6.0,0
Project Manager | Manufacturing | Remote | 2,53.0,8.0,6.0,9.0,1
Project Manager | Healthcare | Hybrid | 1,57.0,10.0,3.0,3.0,1
Project Manager | Healthcare | Onsite | 3,41.0,6.0,7.0,6.0,0
Project Manager | Retail | Remote | 5,20.0,10.0,3.0,3.0,1
Software Engineer | Finance | Onsite | 2,35.0,9.0,6.0,6.0,1
Marketing | Finance | Hybrid | 1,57.0,9.0,7.0,9.0,1
Sales | Consulting | Onsite | 2,50.0,7.0,7.0,6.0,0
HR | Manufacturing | Remote | 1,24.0,7.0,7.0,6.0,0
Designer | Retail | Remote | 5,25.0,6.0,3.0,6.0,0
Marketing | IT | Hybrid | 3,35.0,6.0,7.0,3.0,0
HR | Healthcare | Onsite | 3,37.0,9.0,6.0,3.0,1
Software Engineer | IT | Onsite | 5,51.0,8.0,6.0,6.0,1
Project Manager | Consulting | Hybrid | 2,47.0,9.0,7.0,9.0,1
Software Engineer | Finance | Remote | 5,28.0,8.0,3.0,9.0,1
Project Manager | Finance | Onsite | 3,33.0,8.0,3.0,9.0,1
HR | Education | Onsite | 3,31.0,8.0,3.0,9.0,1
Marketing | IT | Remote | 4,32.0,7.0,3.0,9.0,1
Sales | Healthcare | Hybrid | 3,38.0,8.0,7.0,6.0,1
Marketing | IT | Onsite | 2,49.0,10.0,6.0,9.0,1
Designer | Education | Remote | 2,59.0,7.0,3.0,9.0,1
Marketing | Healthcare | Hybrid | 1,46.0,8.0,6.0,9.0,1
Project Manager | Finance | Hybrid | 4,31.0,7.0,7.0,9.0,0
Marketing | Retail | Remote | 1,22.0,7.0,3.0,6.0,0
Project Manager | Manufacturing | Onsite | 3,41.0,10.0,7.0,9.0,1
Software Engineer | Healthcare | Hybrid | 3,47.0,7.0,7.0,9.0,0
Software Engineer | Healthcare | Hybrid | 3,44.0,10.0,7.0,3.0,1
HR | Consulting | Remote | 3,50.0,6.0,3.0,6.0,0
Designer | Retail | Onsite | 2,55.0,10.0,3.0,3.0,1
Marketing | Finance | Hybrid | 1,54.0,6.0,6.0,6.0,0
HR | Education | Remote | 5,27.0,6.0,7.0,6.0,0
Software Engineer | Finance | Remote | 2,45.0,9.0,7.0,3.0,1
HR | IT | Onsite | 2,48.0,9.0,3.0,3.0,1
Marketing | Finance | Remote | 4,58.0,6.0,7.0,3.0,1
Marketing | Consulting | Onsite | 1,20.0,7.0,7.0,3.0,0
HR | Retail | Hybrid | 5,49.0,10.0,7.0,3.0,1
Software Engineer | Consulting | Onsite | 3,36.0,6.0,6.0,9.0,0
HR | Education | Onsite | 2,33.0,6.0,6.0,9.0,0
Marketing | Consulting | Onsite | 1,40.0,10.0,3.0,3.0,1
Project Manager | IT | Remote | 2,20.0,8.0,6.0,6.0,1
Data Scientist | Retail | Onsite | 5,28.0,7.0,6.0,9.0,0
Sales | Healthcare | Hybrid | 2,28.0,6.0,7.0,3.0,0
Marketing | Retail | Hybrid | 2,31.0,10.0,6.0,9.0,1
Data Scientist | Education | Hybrid | 2,45.0,8.0,6.0,3.0,1
Data Scientist | Finance | Hybrid | 2,34.0,6.0,3.0,9.0,1
Software Engineer | Finance | Onsite | 1,31.0,8.0,6.0,6.0,1
Data Scientist | Manufacturing | Onsite | 1,55.0,10.0,7.0,6.0,1
Data Scientist | Finance | Onsite | 4,35.0,7.0,6.0,6.0,0
Marketing | Education | Hybrid | 2,24.0,6.0,3.0,9.0,1
Designer | Finance | Onsite | 5,60.0,8.0,6.0,9.0,1
Designer | IT | Remote | 2,20.0,8.0,7.0,6.0,1
Sales | Education | Hybrid | 3,28.0,7.0,6.0,9.0,0
Marketing | Retail | Hybrid | 4,26.0,9.0,3.0,6.0,1
Project Manager | IT | Hybrid | 5,27.0,10.0,6.0,6.0,1
Marketing | Manufacturing | Onsite | 5,32.0,10.0,6.0,3.0,1
Project Manager | Retail | Hybrid | 4,20.0,10.0,3.0,6.0,1
Software Engineer | Finance | Remote | 1,43.0,8.0,6.0,9.0,1
Project Manager | Education | Remote | 1,49.0,7.0,6.0,3.0,0
Marketing | Manufacturing | Hybrid | 3,48.0,8.0,6.0,9.0,1
Designer | Retail | Hybrid | 5,28.0,9.0,3.0,3.0,1
HR | Education | Hybrid | 1,25.0,7.0,7.0,6.0,0
HR | Education | Onsite | 5,40.0,8.0,6.0,3.0,1
Data Scientist | Education | Hybrid | 1,52.0,6.0,6.0,9.0,0
Marketing | Finance | Remote | 4,22.0,8.0,3.0,3.0,1
Project Manager | Retail | Hybrid | 3,28.0,10.0,7.0,6.0,1
HR | Manufacturing | Onsite | 3,49.0,10.0,6.0,3.0,1
Data Scientist | Finance | Hybrid | 4,49.0,9.0,7.0,6.0,1
Marketing | Education | Remote | 2,57.0,6.0,3.0,9.0,1
Data Scientist | IT | Remote | 4,21.0,7.0,6.0,3.0,0
Project Manager | IT | Remote | 4,52.0,8.0,6.0,9.0,1
Data Scientist | Retail | Remote | 5,40.0,10.0,6.0,9.0,1
Designer | IT | Onsite | 3,46.0,10.0,7.0,9.0,1
Software Engineer | Consulting | Onsite | 4,48.0,9.0,3.0,9.0,1
Marketing | Consulting | Hybrid | 5,47.0,9.0,6.0,6.0,1
HR | Consulting | Hybrid | 2,48.0,7.0,3.0,6.0,0
Data Scientist | IT | Hybrid | 5,51.0,9.0,7.0,3.0,1
Marketing | Manufacturing | Hybrid | 5,21.0,8.0,6.0,6.0,1
Sales | Healthcare | Onsite | 4,60.0,9.0,3.0,3.0,1
Designer | Finance | Onsite | 2,27.0,8.0,6.0,3.0,1
Sales | Manufacturing | Remote | 4,51.0,7.0,7.0,6.0,0
Data Scientist | Education | Onsite | 5,29.0,10.0,6.0,9.0,1
Data Scientist | Finance | Onsite | 5,39.0,7.0,3.0,6.0,0
Sales | Consulting | Remote | 4,53.0,9.0,3.0,9.0,1
Marketing | Manufacturing | Onsite | 3,27.0,7.0,7.0,3.0,0
Sales | Retail | Remote | 2,46.0,6.0,6.0,9.0,0
Software Engineer | Manufacturing | Hybrid | 1,42.0,10.0,7.0,3.0,1
Marketing | Consulting | Hybrid | 5,51.0,10.0,6.0,3.0,1
HR | Manufacturing | Onsite | 1,22.0,9.0,6.0,6.0,1
Marketing | Retail | Onsite | 5,40.0,8.0,3.0,9.0,1
HR | Consulting | Hybrid | 4,35.0,10.0,3.0,9.0,1
Project Manager | Finance | Onsite | 3,33.0,8.0,6.0,9.0,1
HR | Retail | Remote | 2,45.0,7.0,6.0,9.0,0
HR | Healthcare | Hybrid | 1,37.0,10.0,6.0,6.0,1
Sales | Education | Remote | 3,41.0,10.0,7.0,6.0,1
Designer | IT | Hybrid | 1,52.0,9.0,7.0,6.0,1
HR | Education | Remote | 3,54.0,6.0,3.0,3.0,0
Designer | Healthcare | Remote | 2,52.0,6.0,6.0,3.0,0
Software Engineer | Education | Remote | 4,32.0,8.0,6.0,9.0,1
Designer | Education | Onsite | 3,44.0,10.0,6.0,9.0,1
HR | Retail | Onsite | 2,57.0,7.0,7.0,6.0,1
Sales | Consulting | Onsite | 3,43.0,9.0,3.0,9.0,1
Designer | Retail | Hybrid | 5,54.0,6.0,6.0,9.0,0
Data Scientist | IT | Hybrid | 2,43.0,7.0,6.0,9.0,0
Project Manager | Healthcare | Onsite | 2,32.0,8.0,6.0,9.0,1
Sales | Manufacturing | Remote | 3,58.0,7.0,6.0,9.0,1
HR | Education | Hybrid | 1,45.0,10.0,3.0,6.0,1
Designer | Education | Onsite | 2,49.0,9.0,7.0,3.0,1
Project Manager | Consulting | Remote | 5,26.0,9.0,3.0,6.0,1
Designer | Retail | Onsite | 1,39.0,6.0,7.0,9.0,0
HR | IT | Hybrid | 1,28.0,9.0,3.0,3.0,1
Marketing | Retail | Remote | 5,53.0,9.0,7.0,6.0,1
Software Engineer | Manufacturing | Hybrid | 4,22.0,8.0,7.0,3.0,1
Project Manager | Education | Onsite | 2,57.0,8.0,7.0,9.0,1
Sales | Healthcare | Hybrid | 3,57.0,8.0,7.0,6.0,1
HR | IT | Onsite | 5,59.0,9.0,7.0,3.0,1
Data Scientist | IT | Hybrid | 1,32.0,7.0,6.0,3.0,0
Data Scientist | Manufacturing | Hybrid | 2,54.0,10.0,6.0,9.0,1
Software Engineer | Healthcare | Onsite | 2,59.0,8.0,3.0,3.0,1
Data Scientist | Retail | Hybrid | 1,20.0,7.0,6.0,3.0,0
HR | Manufacturing | Remote | 5,52.0,9.0,3.0,9.0,1
Data Scientist | IT | Hybrid | 1,33.0,8.0,6.0,9.0,1
Sales | IT | Onsite | 5,34.0,6.0,7.0,6.0,0
Sales | Finance | Remote | 4,30.0,8.0,3.0,6.0,1
Project Manager | Retail | Onsite | 5,22.0,8.0,3.0,3.0,1
Marketing | Finance | Hybrid | 4,25.0,6.0,6.0,3.0,0
Project Manager | Manufacturing | Remote | 3,60.0,8.0,7.0,3.0,1
Marketing | Consulting | Onsite | 3,33.0,7.0,3.0,6.0,0
HR | Healthcare | Onsite | 5,51.0,10.0,6.0,6.0,1
HR | Consulting | Onsite | 5,60.0,10.0,6.0,3.0,1
Marketing | Consulting | Hybrid | 2,45.0,8.0,6.0,6.0,1
Designer | Manufacturing | Remote | 5,55.0,6.0,3.0,3.0,1
HR | Education | Hybrid | 1,22.0,8.0,3.0,6.0,1
Software Engineer | Education | Hybrid | 3,48.0,8.0,7.0,3.0,1
HR | Education | Onsite | 2,60.0,6.0,3.0,3.0,1
Data Scientist | Finance | Hybrid | 3,23.0,9.0,7.0,9.0,1
HR | Finance | Hybrid | 2,44.0,6.0,7.0,6.0,0
Sales | Education | Onsite | 2,51.0,7.0,7.0,6.0,0
Sales | Retail | Onsite | 1,24.0,8.0,6.0,3.0,1
Data Scientist | IT | Onsite | 3,41.0,6.0,6.0,9.0,0
Designer | Retail | Remote | 4,20.0,9.0,3.0,9.0,1
Sales | IT | Onsite | 3,44.0,9.0,7.0,3.0,1
Sales | IT | Remote | 2,37.0,6.0,7.0,6.0,0
HR | Retail | Hybrid | 4,48.0,6.0,3.0,3.0,0
Data Scientist | Finance | Hybrid | 4,42.0,10.0,6.0,6.0,1
HR | Finance | Onsite | 3,57.0,7.0,3.0,3.0,1
HR | IT | Onsite | 1,39.0,6.0,3.0,3.0,0
Software Engineer | Healthcare | Hybrid | 4,34.0,10.0,7.0,3.0,1
HR | Education | Onsite | 5,22.0,8.0,6.0,9.0,1
Sales | Finance | Hybrid | 5,29.0,6.0,6.0,3.0,0
Software Engineer | Consulting | Onsite | 2,59.0,8.0,6.0,9.0,1
Project Manager | Retail | Onsite | 3,49.0,6.0,3.0,9.0,1
Project Manager | Healthcare | Onsite | 3,58.0,7.0,3.0,6.0,1
Designer | Healthcare | Hybrid | 5,32.0,8.0,7.0,3.0,1
Sales | Consulting | Onsite | 4,49.0,6.0,7.0,9.0,0
Software Engineer | Education | Remote | 1,20.0,9.0,7.0,9.0,1
HR | Healthcare | Remote | 2,39.0,6.0,7.0,9.0,0
Data Scientist | Consulting | Hybrid | 3,37.0,7.0,6.0,9.0,0
Marketing | Education | Onsite | 1,23.0,8.0,7.0,9.0,1
Software Engineer | Healthcare | Hybrid | 1,40.0,10.0,3.0,6.0,1
Data Scientist | Healthcare | Hybrid | 1,31.0,10.0,3.0,3.0,1
Software Engineer | IT | Hybrid | 3,52.0,6.0,7.0,9.0,0
Project Manager | Finance | Hybrid | 1,23.0,8.0,6.0,9.0,1
Data Scientist | Retail | Hybrid | 3,34.0,10.0,3.0,6.0,1
Data Scientist | Finance | Onsite | 3,35.0,8.0,7.0,6.0,1
Designer | Education | Remote | 4,22.0,8.0,7.0,9.0,1
Sales | IT | Onsite | 2,29.0,10.0,3.0,3.0,1
Software Engineer | Education | Hybrid | 3,60.0,7.0,6.0,3.0,1
Sales | Finance | Onsite | 3,60.0,6.0,3.0,3.0,1
Data Scientist | Consulting | Hybrid | 1,49.0,7.0,6.0,3.0,0
Designer | Healthcare | Onsite | 5,41.0,9.0,6.0,6.0,1
HR | Education | Hybrid | 2,30.0,9.0,3.0,6.0,1
Marketing | Education | Hybrid | 1,56.0,9.0,7.0,3.0,1
Software Engineer | Education | Onsite | 5,24.0,8.0,6.0,9.0,1
Software Engineer | Retail | Hybrid | 4,41.0,7.0,6.0,3.0,0
Software Engineer | Retail | Hybrid | 2,55.0,6.0,6.0,6.0,1
Marketing | Healthcare | Remote | 2,35.0,8.0,7.0,9.0,1
HR | IT | Remote | 4,42.0,10.0,3.0,3.0,1
Designer | Finance | Onsite | 1,24.0,9.0,7.0,6.0,1
Project Manager | IT | Remote | 3,30.0,10.0,7.0,9.0,1
Data Scientist | Healthcare | Hybrid | 2,49.0,6.0,3.0,6.0,0
Designer | Education | Remote | 5,58.0,9.0,3.0,3.0,1
Project Manager | Consulting | Hybrid | 4,43.0,6.0,7.0,9.0,0
Designer | Retail | Onsite | 1,43.0,9.0,3.0,3.0,1
Designer | IT | Onsite | 4,21.0,9.0,7.0,3.0,1
Sales | IT | Onsite | 3,59.0,6.0,7.0,3.0,1
Data Scientist | Consulting | Hybrid | 2,50.0,9.0,7.0,9.0,1
Designer | Retail | Onsite | 5,46.0,10.0,3.0,3.0,1
Software Engineer | Consulting | Remote | 3,34.0,7.0,3.0,6.0,0
Designer | Healthcare | Onsite | 3,36.0,9.0,7.0,6.0,1
Designer | Finance | Hybrid | 1,39.0,10.0,7.0,9.0,1
HR | IT | Remote | 3,59.0,7.0,3.0,3.0,1
Software Engineer | Retail | Remote | 2,50.0,7.0,3.0,3.0,0
Software Engineer | Retail | Remote | 5,40.0,7.0,3.0,6.0,0
HR | Retail | Onsite | 5,49.0,10.0,3.0,9.0,1
Sales | Education | Remote | 3,44.0,6.0,3.0,3.0,0
Project Manager | IT | Remote | 4,27.0,8.0,7.0,3.0,1
Marketing | Consulting | Onsite | 4,28.0,9.0,6.0,6.0,1
Designer | Finance | Remote | 4,36.0,8.0,3.0,9.0,1
HR | Education | Remote | 4,35.0,7.0,3.0,6.0,0
HR | Finance | Hybrid | 2,36.0,7.0,7.0,9.0,0
Sales | Education | Onsite | 2,34.0,9.0,7.0,6.0,1
HR | Healthcare | Onsite | 3,52.0,8.0,7.0,6.0,1
Software Engineer | Finance | Onsite | 2,21.0,9.0,7.0,6.0,1
Data Scientist | Retail | Remote | 4,55.0,10.0,7.0,6.0,1
Sales | IT | Onsite | 4,43.0,9.0,3.0,3.0,1
Designer | Education | Hybrid | 1,52.0,10.0,7.0,6.0,1
HR | Manufacturing | Remote | 1,37.0,9.0,3.0,6.0,1
Designer | Healthcare | Hybrid | 1,43.0,8.0,6.0,9.0,1
Marketing | Finance | Onsite | 2,57.0,9.0,7.0,3.0,1
Marketing | Manufacturing | Remote | 2,39.0,7.0,7.0,3.0,0
Sales | IT | Remote | 5,21.0,8.0,7.0,6.0,1
Project Manager | Retail | Onsite | 2,26.0,9.0,7.0,3.0,1
Sales | IT | Hybrid | 2,51.0,9.0,7.0,9.0,1
Project Manager | Manufacturing | Remote | 2,55.0,9.0,6.0,3.0,1
Designer | Manufacturing | Hybrid | 4,47.0,8.0,6.0,3.0,1
Project Manager | Healthcare | Hybrid | 4,57.0,7.0,3.0,3.0,1
Sales | Education | Remote | 3,37.0,7.0,6.0,9.0,0
Sales | Education | Onsite | 3,36.0,10.0,7.0,6.0,1
Project Manager | Finance | Onsite | 5,36.0,9.0,3.0,9.0,1
Software Engineer | Retail | Remote | 5,28.0,8.0,6.0,6.0,1
Data Scientist | Consulting | Hybrid | 4,23.0,10.0,6.0,6.0,1
Designer | Education | Onsite | 1,25.0,8.0,6.0,9.0,1
Designer | Retail | Onsite | 2,28.0,6.0,6.0,6.0,0
HR | Manufacturing | Hybrid | 2,39.0,10.0,3.0,9.0,1
Designer | IT | Onsite | 4,44.0,8.0,7.0,3.0,1
Designer | Education | Onsite | 5,22.0,6.0,6.0,6.0,0
Data Scientist | Retail | Onsite | 2,46.0,6.0,3.0,6.0,0
Sales | Finance | Onsite | 5,30.0,6.0,6.0,3.0,0
Designer | Finance | Onsite | 2,42.0,8.0,6.0,3.0,1
Data Scientist | Education | Hybrid | 4,31.0,7.0,7.0,6.0,0
Designer | Healthcare | Onsite | 1,44.0,9.0,3.0,3.0,1
HR | Retail | Remote | 2,53.0,8.0,3.0,6.0,1
Data Scientist | Retail | Remote | 2,47.0,7.0,6.0,3.0,0
Marketing | IT | Hybrid | 3,31.0,6.0,6.0,6.0,0
Project Manager | Finance | Onsite | 4,50.0,7.0,7.0,3.0,0
Project Manager | Manufacturing | Hybrid | 5,55.0,10.0,7.0,6.0,1
Sales | Healthcare | Hybrid | 1,37.0,10.0,7.0,9.0,1
HR | Finance | Onsite | 5,57.0,9.0,6.0,6.0,1
Project Manager | IT | Onsite | 2,27.0,7.0,7.0,3.0,0
Data Scientist | Education | Remote | 5,43.0,9.0,3.0,6.0,1
Software Engineer | Finance | Remote | 3,28.0,6.0,3.0,3.0,0
Marketing | Manufacturing | Hybrid | 2,46.0,7.0,3.0,9.0,1
Project Manager | Consulting | Remote | 2,36.0,9.0,7.0,9.0,1
Sales | Finance | Remote | 4,48.0,10.0,3.0,6.0,1
Software Engineer | IT | Hybrid | 1,36.0,10.0,3.0,3.0,1
Software Engineer | Retail | Hybrid | 4,56.0,6.0,3.0,3.0,1
HR | IT | Hybrid | 5,51.0,9.0,7.0,3.0,1
Designer | Finance | Remote | 4,29.0,9.0,6.0,9.0,1
Marketing | Consulting | Remote | 3,56.0,10.0,6.0,9.0,1
Sales | Retail | Onsite | 1,31.0,9.0,6.0,6.0,1
Project Manager | Education | Onsite | 2,38.0,8.0,3.0,9.0,1
Designer | Manufacturing | Hybrid | 1,32.0,7.0,6.0,9.0,0
Designer | Manufacturing | Hybrid | 1,35.0,9.0,7.0,3.0,1
Sales | Finance | Hybrid | 4,56.0,7.0,3.0,6.0,1
Sales | Manufacturing | Hybrid | 2,60.0,8.0,7.0,6.0,1
Software Engineer | Education | Onsite | 3,44.0,6.0,6.0,3.0,0
Marketing | IT | Hybrid | 2,30.0,7.0,3.0,6.0,0
Marketing | Manufacturing | Remote | 2,38.0,9.0,3.0,9.0,1
HR | IT | Remote | 2,35.0,6.0,7.0,3.0,0
Software Engineer | Education | Hybrid | 4,60.0,8.0,3.0,9.0,1
Project Manager | Consulting | Remote | 1,59.0,6.0,6.0,3.0,1
Designer | Finance | Onsite | 1,24.0,8.0,7.0,6.0,1
Designer | Consulting | Remote | 4,26.0,8.0,3.0,6.0,1
Sales | Consulting | Onsite | 2,58.0,8.0,3.0,9.0,1
Marketing | Consulting | Onsite | 2,32.0,8.0,3.0,6.0,1
Designer | Consulting | Hybrid | 4,21.0,7.0,6.0,6.0,0
HR | Education | Remote | 1,39.0,10.0,7.0,3.0,1
Sales | Healthcare | Hybrid | 3,53.0,8.0,3.0,9.0,1
Software Engineer | Consulting | Onsite | 3,20.0,7.0,3.0,6.0,0
Marketing | Manufacturing | Hybrid | 4,39.0,10.0,3.0,3.0,1
Sales | Education | Hybrid | 2,46.0,10.0,7.0,9.0,1
Data Scientist | Retail | Remote | 1,28.0,7.0,3.0,3.0,0
Project Manager | IT | Onsite | 3,44.0,10.0,6.0,9.0,1
Project Manager | Manufacturing | Remote | 2,32.0,9.0,3.0,3.0,1
Marketing | IT | Onsite | 2,54.0,6.0,6.0,6.0,0
Marketing | IT | Onsite | 3,36.0,10.0,6.0,6.0,1
Data Scientist | Consulting | Remote | 1,52.0,10.0,7.0,9.0,1
Data Scientist | Education | Remote | 3,26.0,7.0,3.0,9.0,1
Project Manager | Education | Onsite | 4,36.0,8.0,6.0,6.0,1
Designer | Manufacturing | Remote | 4,27.0,7.0,7.0,6.0,0
Sales | IT | Hybrid | 5,56.0,10.0,6.0,9.0,1
HR | Consulting | Onsite | 1,53.0,10.0,6.0,3.0,1
Software Engineer | Retail | Remote | 4,35.0,9.0,7.0,9.0,1
Software Engineer | Education | Remote | 1,57.0,6.0,7.0,9.0,1
Designer | Finance | Remote | 2,36.0,10.0,3.0,9.0,1
Sales | Healthcare | Hybrid | 4,47.0,8.0,3.0,9.0,1
Designer | Healthcare | Remote | 1,36.0,6.0,3.0,3.0,0
Sales | Consulting | Onsite | 2,55.0,9.0,6.0,9.0,1
Designer | Finance | Onsite | 1,27.0,10.0,3.0,3.0,1
Sales | Retail | Remote | 5,24.0,6.0,3.0,3.0,0
Sales | Finance | Hybrid | 3,29.0,6.0,3.0,6.0,0
Data Scientist | IT | Hybrid | 3,37.0,7.0,3.0,9.0,1
HR | Manufacturing | Hybrid | 1,53.0,10.0,6.0,9.0,1
Designer | Consulting | Hybrid | 1,60.0,8.0,3.0,6.0,1
Sales | Consulting | Onsite | 2,37.0,9.0,7.0,3.0,1
Data Scientist | Healthcare | Remote | 5,27.0,6.0,7.0,3.0,0
Sales | Manufacturing | Remote | 2,55.0,10.0,7.0,9.0,1
Project Manager | Education | Hybrid | 3,20.0,7.0,6.0,9.0,0
Project Manager | Retail | Onsite | 3,37.0,8.0,7.0,6.0,1
Marketing | Manufacturing | Onsite | 3,54.0,6.0,7.0,6.0,0
Project Manager | Healthcare | Hybrid | 4,38.0,6.0,3.0,6.0,0
Marketing | Finance | Remote | 2,48.0,8.0,7.0,6.0,1
Marketing | Manufacturing | Remote | 3,43.0,6.0,6.0,3.0,0
Project Manager | Education | Hybrid | 4,29.0,7.0,6.0,3.0,0
Sales | Retail | Hybrid | 5,40.0,10.0,3.0,9.0,1
Data Scientist | Healthcare | Remote | 2,33.0,9.0,3.0,6.0,1
Data Scientist | Retail | Onsite | 5,53.0,9.0,6.0,3.0,1
Sales | Manufacturing | Hybrid | 3,54.0,9.0,3.0,9.0,1
Marketing | Manufacturing | Remote | 2,44.0,10.0,7.0,9.0,1
Project Manager | Finance | Remote | 2,41.0,10.0,3.0,9.0,1
Marketing | Finance | Remote | 4,25.0,10.0,6.0,3.0,1
Project Manager | Retail | Remote | 5,21.0,7.0,7.0,3.0,0
Designer | Education | Remote | 1,53.0,7.0,7.0,6.0,0
Sales | IT | Onsite | 1,41.0,10.0,7.0,9.0,1
Sales | Finance | Remote | 3,41.0,10.0,6.0,6.0,1
HR | Manufacturing | Onsite | 3,42.0,10.0,7.0,6.0,1
Project Manager | Education | Onsite | 2,23.0,9.0,3.0,3.0,1
Sales | Manufacturing | Remote | 1,41.0,6.0,6.0,6.0,0
Data Scientist | Healthcare | Remote | 3,52.0,9.0,6.0,9.0,1
Data Scientist | Retail | Onsite | 3,26.0,6.0,3.0,9.0,1
Sales | Manufacturing | Remote | 2,20.0,9.0,3.0,3.0,1
Marketing | IT | Onsite | 3,21.0,6.0,3.0,3.0,0
Designer | Manufacturing | Onsite | 3,24.0,10.0,7.0,6.0,1
Designer | Healthcare | Remote | 2,58.0,8.0,6.0,9.0,1
Project Manager | Finance | Hybrid | 4,29.0,7.0,6.0,6.0,0
Software Engineer | Education | Onsite | 4,55.0,8.0,6.0,6.0,1
Data Scientist | Healthcare | Remote | 4,32.0,8.0,7.0,6.0,1
Project Manager | Finance | Remote | 5,29.0,7.0,7.0,3.0,0
Sales | Healthcare | Remote | 3,58.0,9.0,7.0,3.0,1
Software Engineer | Consulting | Onsite | 3,23.0,8.0,3.0,9.0,1
Project Manager | Education | Onsite | 1,20.0,7.0,3.0,9.0,1
Marketing | Retail | Hybrid | 5,50.0,10.0,7.0,9.0,1
Designer | Education | Onsite | 4,29.0,7.0,7.0,9.0,0
Sales | Retail | Onsite | 2,60.0,10.0,6.0,9.0,1
Software Engineer | Manufacturing | Hybrid | 2,41.0,8.0,3.0,6.0,1
Marketing | IT | Hybrid | 2,28.0,10.0,3.0,3.0,1
Sales | IT | Remote | 2,53.0,8.0,3.0,3.0,1
Software Engineer | IT | Remote | 1,56.0,9.0,6.0,9.0,1
Marketing | Manufacturing | Remote | 5,55.0,8.0,3.0,6.0,1
Project Manager | Manufacturing | Onsite | 3,33.0,7.0,3.0,9.0,1
Designer | Healthcare | Hybrid | 1,47.0,8.0,3.0,3.0,1
Designer | Education | Onsite | 5,33.0,9.0,6.0,3.0,1
Marketing | Manufacturing | Hybrid | 3,44.0,9.0,6.0,9.0,1
HR | IT | Remote | 4,56.0,10.0,7.0,6.0,1
Designer | Finance | Remote | 1,59.0,8.0,6.0,3.0,1
Data Scientist | Retail | Remote | 4,39.0,10.0,7.0,3.0,1
Project Manager | Finance | Onsite | 5,37.0,10.0,7.0,3.0,1
Software Engineer | IT | Remote | 2,60.0,6.0,7.0,3.0,1
HR | Consulting | Remote | 2,51.0,6.0,6.0,9.0,0
Marketing | Healthcare | Onsite | 1,26.0,6.0,7.0,3.0,0
Marketing | Healthcare | Remote | 1,46.0,8.0,3.0,6.0,1
HR | Finance | Remote | 1,33.0,7.0,6.0,9.0,0
Project Manager | Retail | Onsite | 2,23.0,6.0,6.0,3.0,0
Project Manager | Retail | Remote | 4,21.0,8.0,3.0,6.0,1
Software Engineer | Finance | Onsite | 3,39.0,8.0,6.0,3.0,1
Data Scientist | Education | Remote | 3,26.0,8.0,7.0,3.0,1
Marketing | Consulting | Remote | 3,58.0,6.0,7.0,6.0,1
Project Manager | Finance | Hybrid | 5,48.0,7.0,7.0,9.0,0
Data Scientist | Manufacturing | Onsite | 3,33.0,8.0,7.0,9.0,1
HR | Healthcare | Onsite | 4,25.0,7.0,7.0,6.0,0
Sales | Manufacturing | Onsite | 3,48.0,8.0,3.0,6.0,1
HR | Retail | Hybrid | 2,53.0,10.0,3.0,9.0,1
Project Manager | Education | Onsite | 2,60.0,6.0,3.0,9.0,1
Software Engineer | Finance | Remote | 4,50.0,7.0,7.0,6.0,0
Data Scientist | Healthcare | Hybrid | 3,21.0,6.0,7.0,9.0,0
HR | IT | Remote | 1,43.0,7.0,6.0,6.0,0
Sales | Finance | Remote | 1,31.0,8.0,7.0,6.0,1
HR | IT | Onsite | 3,58.0,7.0,3.0,9.0,1
Designer | IT | Hybrid | 4,21.0,6.0,7.0,9.0,0
Software Engineer | Finance | Onsite | 5,60.0,10.0,6.0,9.0,1
Designer | Healthcare | Onsite | 5,30.0,7.0,7.0,3.0,0
Project Manager | Education | Remote | 4,30.0,7.0,3.0,9.0,1
HR | Finance | Remote | 5,49.0,10.0,3.0,9.0,1
Project Manager | Consulting | Hybrid | 3,33.0,7.0,6.0,3.0,0
Data Scientist | IT | Remote | 3,56.0,8.0,7.0,9.0,1
Project Manager | Education | Remote | 4,46.0,8.0,7.0,6.0,1
Designer | Finance | Remote | 3,28.0,7.0,7.0,9.0,0
Designer | Retail | Onsite | 3,25.0,8.0,3.0,3.0,1
Project Manager | Education | Remote | 3,57.0,7.0,3.0,6.0,1
Project Manager | Healthcare | Onsite | 1,52.0,10.0,3.0,9.0,1
Software Engineer | Finance | Remote | 4,34.0,6.0,7.0,6.0,0
HR | Consulting | Onsite | 3,56.0,7.0,7.0,9.0,1
Project Manager | Finance | Remote | 2,25.0,7.0,3.0,6.0,0
Designer | Education | Onsite | 4,43.0,8.0,6.0,9.0,1
Data Scientist | Healthcare | Hybrid | 2,30.0,6.0,3.0,9.0,1
Project Manager | Finance | Onsite | 1,40.0,6.0,6.0,9.0,0
Software Engineer | Retail | Onsite | 4,20.0,6.0,6.0,3.0,0
Software Engineer | IT | Onsite | 3,50.0,6.0,6.0,9.0,0
Software Engineer | Education | Hybrid | 1,57.0,8.0,7.0,9.0,1
Designer | Healthcare | Remote | 5,48.0,7.0,3.0,3.0,0
